id,target,cat_oof
188619,0,0.00020784960172909973
188620,1,0.7172330845880817
188621,0,0.31679285715326805
188622,0,0.001379085257400861
188623,0,0.029383628380740233
188624,0,0.00012204298036843417
188625,0,0.11850273395983967
188626,0,1.7981399504824987e-05
188627,0,0.04378394480956084
188628,0,0.0003244730924198195
188629,0,0.01428265542035287
188630,0,0.00660637305618169
188631,0,0.01763589209331749
188632,0,0.20564529280166283
188633,0,0.0036950577946410546
188634,0,0.0032700711889439866
188635,0,0.030411931539467505
188636,0,2.8114267063902445e-05
188637,0,0.000268633581659977
188638,0,0.2450894126859703
188639,0,0.05003321905681531
188640,0,0.19456405398333385
188641,0,0.0469960189818124
188642,1,0.7196466565867554
188643,0,0.015648527592396193
188644,0,0.003790484917575155
188645,0,0.01601363955438615
188646,1,0.3464823575362305
188647,0,0.22083739009031605
188648,0,0.0289662267386379
188649,1,0.2255685578918738
188650,0,0.0337933794681418
188651,0,0.037756354520700135
188652,1,0.8434358473286171
188653,0,0.011705943186582227
188654,0,0.024666772516267286
188655,0,0.021504120759101637
188656,0,0.27604144097900757
188657,0,0.014640153362388655
188658,0,0.0056402981051594326
188659,0,0.6611580882418641
188660,1,0.7386064286912782
188661,0,0.005716329582590072
188662,1,0.6288726235233234
188663,0,0.002889108757067978
188664,0,0.06780015687708547
188665,0,0.8262210702504087
188666,0,2.9985334353958726e-05
188667,1,0.8790555551685973
188668,0,0.03084616436831305
188669,0,5.6052282804380205e-06
188670,0,0.02859272142698446
188671,0,0.021204451314604283
188672,0,0.024315693299868886
188673,0,0.005850854313666807
188674,0,0.006243391580298987
188675,0,0.0054979153770859795
188676,0,0.00010036203679189544
188677,1,0.7996230288416827
188678,0,0.002806521415065747
188679,0,0.0012688542194454187
188680,0,0.003133625072555381
188681,0,0.001300070584332147
188682,1,0.7438702658855311
188683,0,5.5492143481282765e-06
188684,0,0.010190574337329908
188685,0,0.0005143469352302645
188686,1,0.9035735968110603
188687,1,0.33269133448582794
188688,0,0.009945644288575464
188689,0,0.026466082887664694
188690,0,0.00029745239341611763
188691,0,0.0031398196459093506
188692,1,0.3945555506991629
188693,0,0.42057495527936783
188694,0,1.0802366668267574e-05
188695,0,0.007547381216090474
188696,0,0.09434271489412184
188697,0,0.050310411646971726
188698,0,0.09087359510160711
188699,0,0.0012419834042258322
188700,1,0.691131260583376
188701,0,0.010364965659466385
188702,1,0.8879319094884173
188703,1,0.3226213667105652
188704,0,0.19921237519944762
188705,0,0.67979107090088
188706,0,0.004694009728760914
188707,0,0.007739046255137134
188708,0,0.03665415799402299
188709,0,0.0005966290663234121
188710,0,0.1307084696265557
188711,0,0.13652107205055838
188712,0,0.0022401969476559275
188713,0,0.015429106125815306
188714,0,0.6760253086938823
188715,0,8.96858325091855e-06
188716,1,0.2877510279824762
188717,0,0.28657919721739256
188718,0,2.951987159496179e-05
188719,0,0.13358508146212486
188720,0,0.11359021668328849
188721,0,8.915334967290678e-05
188722,0,0.025837616757931472
188723,0,0.008119122517921516
188724,1,0.9270304246910529
188725,0,0.009632786380531656
188726,0,0.010163806723971451
188727,0,0.002366507978379582
188728,0,0.0003781958528206217
188729,0,0.005894379909357794
188730,0,0.28711429158972696
188731,0,0.8615313111122955
188732,0,0.007987127848034273
188733,0,8.162344066769236e-05
188734,0,0.026842759949009434
188735,0,0.03827237117889637
188736,0,0.04478597900799258
188737,0,2.9940298936294668e-05
188738,1,0.7519794220441947
188739,0,0.33670757011094016
188740,1,0.3577518618765488
188741,0,0.007015944735672191
188742,1,0.40220869567462936
188743,1,0.8808006262474318
188744,0,0.0015488447725359408
188745,0,0.3380721362159173
188746,1,0.5290578140151
188747,0,0.211594910915588
188748,0,0.1518883857269964
188749,0,0.09577356960774716
188750,0,0.0039420040550533575
188751,1,0.7428234778095929
188752,0,3.605478461913813e-05
188753,0,0.12199320201457281
188754,0,0.021160045393852835
188755,1,0.9076704894633993
188756,0,0.00012517656329235
188757,1,0.8849140872283516
188758,0,0.006363433976039642
188759,0,8.054289746369149e-05
188760,0,0.005200832920060437
188761,1,0.4371307491380432
188762,0,4.3901038230284964e-05
188763,0,0.18004510945466012
188764,0,0.0036393344393826923
188765,0,0.0015797403841966734
188766,0,0.007297890848947112
188767,0,0.0062929742462423995
188768,0,0.03058029648853558
188769,0,0.0004009549198789658
188770,1,0.5535669853862526
188771,1,0.4121859182934031
188772,0,8.369708933725212e-05
188773,0,5.235965487893491e-05
188774,0,0.4718904154497916
188775,0,0.19403620973631214
188776,0,3.748048531807262e-05
188777,1,0.5775465433650523
188778,0,0.029806341316008667
188779,1,0.8294619886460635
188780,0,0.003714029728708566
188781,0,0.0008672296669525568
188782,1,0.10406502367416136
188783,0,0.0012187579052011246
188784,0,0.0348706302498363
188785,0,0.007938639022127493
188786,1,0.7342229700815133
188787,1,0.4308786807846494
188788,0,0.000343249382206911
188789,0,0.06154238702141532
188790,0,0.19253820140003053
188791,0,8.867662577978532e-05
188792,0,0.5840694068500311
188793,0,1.81108967430571e-05
188794,0,0.0376716454140226
188795,0,0.02119336724379942
188796,0,4.735405707939049e-05
188797,0,0.036322600637441756
188798,0,0.730792788134977
188799,0,0.2935629791967956
188800,0,0.006376929354105362
188801,0,0.2879645365986704
188802,1,0.382313299489456
188803,0,0.4161856973578706
188804,0,0.007513086077608492
188805,0,0.3083010445755445
188806,0,0.040768577915641986
188807,0,0.0008590597962645219
188808,0,0.0030955840219021565
188809,0,0.010126322170657596
188810,0,0.03685986691482789
188811,0,6.310904945317792e-06
188812,0,0.5326774970418694
188813,0,2.640425845267881e-05
188814,0,0.0012986642627007623
188815,0,0.000259532151029849
188816,0,0.004582458796580973
188817,0,0.07496872709485673
188818,0,0.057686103379402005
188819,0,0.009608899789407791
188820,0,0.005146154605924129
188821,0,0.02590148014004473
188822,1,0.8949082830081095
188823,0,0.8798478280111219
188824,0,0.00012495256161017422
188825,0,1.297305926453328e-05
188826,1,0.7934233794124255
188827,0,2.9782131532698133e-06
188828,0,0.003388028045631899
188829,0,3.2752719202442784e-06
188830,1,0.7068354368844452
188831,1,0.641035430887093
188832,0,0.010202726980423788
188833,0,0.5013500551095611
188834,0,0.003474582717206655
188835,0,0.028913340097350897
188836,0,0.13825260196050107
188837,1,0.7065809855745155
188838,0,0.024909157330746272
188839,0,0.016051417550618733
188840,0,0.0002127754819807018
188841,0,0.0012671271003382105
188842,0,0.0758537259542736
188843,0,0.0002279979787137603
188844,1,0.4222695123601925
188845,1,0.7811945876896395
188846,0,0.0018842381245225619
188847,0,0.07767755878754035
188848,0,0.02784421086116815
188849,0,0.003503136716937884
188850,0,8.926461523477317e-05
188851,0,0.04205887021158807
188852,0,0.0017075889496983136
188853,0,0.005500107302228456
188854,0,0.00548121140355333
188855,1,0.4444271786464248
188856,0,0.0004775264378229464
188857,1,0.25484667188933946
188858,0,0.05390281045784773
188859,1,0.42534808342714026
188860,1,0.5378663985986298
188861,1,0.43614167107858354
188862,0,0.0064794871667438626
188863,0,0.03260758374336848
188864,0,0.0005521834214966111
188865,1,0.7557586255106352
188866,0,0.09571237161592633
188867,0,8.113987421273395e-05
188868,0,0.02732092736519638
188869,0,0.001035644030734435
188870,1,0.3995578662908005
188871,1,0.37634341870304294
188872,0,0.0002167912111640642
188873,0,0.0032298444376102197
188874,0,0.00552295126778971
188875,1,0.6489062389791704
188876,0,0.024531996053589102
188877,0,0.0011892873721773322
188878,1,0.5801643928275785
188879,0,0.01081096212821238
188880,0,3.1047692447531466e-05
188881,0,0.0005946361655903112
188882,0,0.5223694048515359
188883,0,0.2219724445964207
188884,0,0.0001975180327893025
188885,0,0.021147285131620716
188886,0,0.0009053995719853666
188887,0,0.7127852690965617
188888,1,0.7149811695208816
188889,0,0.5894323712055507
188890,0,0.12211428674476692
188891,1,0.5413254029014752
188892,0,0.021699350016341802
188893,1,0.6979663102226679
188894,0,0.0313908068050982
188895,0,0.0004404854440149829
188896,0,0.006780420891640323
188897,0,0.15040569294170625
188898,0,0.4070298933504424
188899,1,0.7171549033524759
188900,0,0.16770620525128216
188901,0,0.01967426476660076
188902,0,0.005385140025246238
188903,0,0.12213608835616066
188904,1,0.6895751528502884
188905,0,0.042485651949274436
188906,0,4.9731233750059916e-06
188907,0,0.06716351802085406
188908,0,0.003949961756465084
188909,0,0.0003336510636748373
188910,1,0.7899074965518874
188911,1,0.08848862781724001
188912,0,0.44138976884945913
188913,0,0.0034235566003192816
188914,0,0.013213050864660627
188915,0,0.00137518776705545
188916,0,0.04142551665536596
188917,0,0.00010515548513298315
188918,0,0.04316933280363796
188919,0,0.5458502434779258
188920,0,8.288104249084073e-05
188921,0,4.323373213944486e-05
188922,0,0.0017714282938151103
188923,1,0.7835919693574231
188924,1,0.6201949957725094
188925,0,0.055933748857127576
188926,1,0.3599095826652517
188927,0,0.7892721430117461
188928,0,0.02929937297835199
188929,0,0.03371995145221538
188930,0,0.0003173132087554982
188931,0,5.427035796631398e-05
188932,1,0.832940862252598
188933,1,0.6751218307380717
188934,1,0.34703265454492044
188935,0,0.01688557230201491
188936,0,0.022331600954317875
188937,0,0.21087538173905696
188938,0,0.00026685046961960813
188939,1,0.8627479786150298
188940,0,0.0037963465272891545
188941,0,0.002736431857717786
188942,1,0.3623250881018185
188943,0,0.42040632463810507
188944,0,0.0001417069205908305
188945,0,0.0753714315495129
188946,0,0.007430844036371013
188947,1,0.8162193128906392
188948,1,0.8914516333927958
188949,1,0.8267680990332901
188950,0,0.0011819172251444523
188951,0,0.0009384758988577383
188952,0,0.0001425936000778128
188953,0,0.12455693711538648
188954,0,0.04408226134728465
188955,0,0.009498006982223521
188956,1,0.512402164940918
188957,0,0.6263898870461582
188958,0,0.008848934283788747
188959,0,0.0002717144013184197
188960,0,0.007321741722955614
188961,0,0.010561487734981704
188962,0,0.00013525328914351455
188963,0,7.5045429163214e-05
188964,1,0.27779398332444255
188965,0,0.11951887888547982
188966,0,0.05620995840042468
188967,0,0.004670636610901939
188968,1,0.6583261245450553
188969,0,0.420350535838143
188970,0,0.016699947585399364
188971,0,0.00011741104328595725
188972,0,0.0055869867179538174
188973,1,0.4179401937914321
188974,0,0.002417446147135044
188975,0,2.989265911155455e-05
188976,0,0.016052947083670215
188977,0,0.0002666957118455821
188978,0,0.0016079574848463355
188979,0,2.699995884574917e-06
188980,0,0.004981351391074316
188981,0,1.1831240149179186e-06
188982,1,0.8777826879717101
188983,0,1.9944091877358234e-05
188984,0,0.3767386082089087
188985,0,0.24229497300334726
188986,0,0.0001424040275435574
188987,0,0.3265102761044456
188988,0,0.0009819667925395458
188989,0,0.0013986741624859309
188990,0,0.007519603416801167
188991,0,0.024434245651236097
188992,0,0.011212462188157083
188993,0,3.443913644310111e-05
188994,0,0.019212181724474333
188995,0,0.7676696618094002
188996,1,0.36340146364228804
188997,0,0.5794541792534282
188998,0,0.6228432592245678
188999,0,0.014748091688535272
189000,0,0.369782556206494
189001,0,0.0304070268562192
189002,0,4.063298076428145e-06
189003,0,0.003818977948161884
189004,0,0.21748787909689307
189005,0,0.012130159497371005
189006,0,0.35810786550823837
189007,0,0.00022194710012300462
189008,0,0.20319211472686918
189009,0,0.007503896182741956
189010,0,0.013453624686593176
189011,0,0.0005676354754820075
189012,0,0.0029274971777451518
189013,0,0.5230961514558014
189014,0,0.00993210945624409
189015,1,0.6484447663688454
189016,1,0.02760488291169061
189017,0,0.03422742772181664
189018,1,0.6525129797540825
189019,0,0.01842627435419146
189020,1,0.7023723752726138
189021,0,0.6246468166284674
189022,0,0.21555403903401335
189023,0,0.05238957075096875
189024,0,0.017906539050609058
189025,0,0.22608868840826285
189026,0,0.0380554680929718
189027,0,0.00014612878109042276
189028,0,0.033677337149791736
189029,0,0.027734663169654478
189030,1,0.6970266087384067
189031,0,0.0005852395608693704
189032,0,0.004714492563333426
189033,0,0.4550293158541551
189034,0,0.40738105711510675
189035,0,9.177171155213484e-05
189036,0,8.311147634508065e-05
189037,0,0.0011368425197030238
189038,0,0.04022798787114521
189039,1,0.03893868799540073
189040,1,0.20315222172564829
189041,0,0.015045036963380807
189042,0,0.6402564101745095
189043,0,0.11653622173047029
189044,1,0.7721029793869949
189045,1,0.6953419098601312
189046,0,0.06742097158970305
189047,0,7.634939335478505e-06
189048,0,0.008589130828380328
189049,0,0.1330337419046674
189050,1,0.7036213302589809
189051,0,0.00010028590412373441
189052,1,0.03524379246184411
189053,0,0.0010581607479484888
189054,0,0.056406341537363534
189055,0,0.012317578333505717
189056,0,0.19349360568671803
189057,0,0.00012483743559639734
189058,1,0.32085451068102017
189059,1,0.73383822390499
189060,0,0.06953586168993992
189061,1,0.5596506244772299
189062,0,0.6665517443136026
189063,0,0.012739096351524235
189064,0,0.36012178510993925
189065,0,0.8962907538352655
189066,1,0.8597462712429297
189067,0,0.030331555252507077
189068,0,0.1625937855943968
189069,0,0.03280857654252982
189070,0,0.00027498595885518205
189071,0,0.005062183450081608
189072,0,0.6912061061522812
189073,0,0.19706236544844918
189074,0,0.005114195091042498
189075,0,0.4343774097114281
189076,0,3.3285590580835704e-05
189077,0,4.423399599467717e-06
189078,0,0.4455957937814352
189079,0,0.0003306752046544408
189080,0,0.014851695987437415
189081,1,0.5167925345558909
189082,0,0.603350805541547
189083,1,0.48629302921250195
189084,0,0.014112861620691485
189085,0,0.004751369296099408
189086,0,0.00689175885484054
189087,0,0.01972480082815645
189088,0,0.004241677320256115
189089,1,0.8087765003272485
189090,0,0.004949654484518314
189091,0,0.009719834176884264
189092,0,0.08970402864804976
189093,0,0.010180096241377298
189094,0,0.0002542322986348019
189095,1,0.4313763092490325
189096,1,0.3660849516785132
189097,0,0.00021218151937710448
189098,0,0.05034851725515142
189099,0,0.0004897883134351468
189100,0,0.6721429257958876
189101,0,0.0010947391403717524
189102,1,0.828433748062062
189103,0,0.013537297344300977
189104,0,0.0027933421111908667
189105,0,0.5389437271613887
189106,0,0.22737354783309516
189107,0,0.0022464888726912284
189108,0,0.001350336230661348
189109,0,0.006230969861335443
189110,1,0.14667090389955587
189111,0,0.07849870437198504
189112,0,0.007949116635042395
189113,0,7.058562759387165e-05
189114,0,0.10135142546684796
189115,0,0.00014910162128747498
189116,0,0.006647965379890501
189117,0,0.01365220616725579
189118,0,0.0017100398433462338
189119,0,0.00888256141854345
189120,0,0.1720621636809474
189121,0,1.385287231365319e-05
189122,0,0.014889209876199292
189123,0,0.023979136468714034
189124,0,0.008876143596241745
189125,0,0.0015824058600131495
189126,0,0.2514221207553791
189127,0,0.029619570712801274
189128,0,0.6365508413116876
189129,1,0.8899186520067524
189130,0,0.008788005088719207
189131,1,0.6595659884095415
189132,1,0.8256047232811602
189133,0,0.02623667466113196
189134,0,0.7430338324814232
189135,0,0.06799327333307792
189136,1,0.8239821653647528
189137,0,6.826396545412904e-06
189138,0,0.018615772877429708
189139,0,4.016675213990319e-05
189140,0,0.0013039077774835153
189141,0,0.00040467792233399725
189142,0,1.3695991545554974e-06
189143,0,0.011190785935582606
189144,0,0.00012191052255363655
189145,1,0.5059928423954508
189146,0,0.003514333813633538
189147,0,0.0028713389966619008
189148,0,0.005366193135799514
189149,1,0.35896587692778537
189150,1,0.8764087854737136
189151,0,0.7548024861841997
189152,1,0.8287973098030168
189153,0,0.00016774234907165477
189154,0,2.034103876395339e-05
189155,0,0.0019135522768744645
189156,0,0.04743719834031931
189157,0,0.08407576694205061
189158,0,0.00011717572571235808
189159,0,0.17548147541640924
189160,0,0.1757916674672451
189161,0,2.0663145325919937e-05
189162,0,0.12546436864498797
189163,0,0.12118872984075539
189164,1,0.9229823674708204
189165,0,0.034630171955431506
189166,0,0.00045618033661713113
189167,0,0.008393250675589098
189168,0,0.064063151566048
189169,0,0.003594357085498596
189170,0,0.004352512073109192
189171,0,0.0003526034474160012
189172,0,0.007229918707943844
189173,0,0.024422252743683866
189174,1,0.22321550396019763
189175,0,1.0255051495408934e-05
189176,0,0.0030412809277404755
189177,0,0.00025779521691893833
189178,0,4.4045269632047574e-05
189179,0,0.0022473529472187724
189180,1,0.8180812446778345
189181,0,0.009203738326854876
189182,0,0.0007861984935047338
189183,1,0.4761754786654155
189184,0,0.6474196816091445
189185,0,0.006479356448531922
189186,1,0.7148046297364864
189187,0,0.01844731388719304
189188,0,0.03047150298238273
189189,0,0.4074779910889008
189190,0,0.009526550650657953
189191,1,0.7939254482551548
189192,1,0.8677836400594723
189193,0,0.0005321177782681833
189194,0,0.012537778919898058
189195,0,0.007488671555588982
189196,0,0.010324459078962905
189197,0,0.019504452547599083
189198,0,0.00012907709163752535
189199,0,0.03273150678880974
189200,1,0.04416201955372947
189201,0,0.010187039134831708
189202,0,0.021626518186238595
189203,0,0.0007136873991373567
189204,0,4.554675432305559e-05
189205,0,0.00016487760227984081
189206,0,0.03946204542329913
189207,0,0.013961598231770277
189208,1,0.5724875985932238
189209,0,0.39634400163787925
189210,0,0.10951928393242219
189211,0,0.00014959069187704856
189212,0,0.0004429599133842916
189213,0,0.669391514614709
189214,0,0.0001433823791808898
189215,1,0.6287731721304165
189216,0,0.03158202618798482
189217,0,0.00035923749018997275
189218,1,0.7250141569719417
189219,0,0.13872923545676744
189220,0,0.22864874261188387
189221,0,0.5098843632024735
189222,1,0.8533821352574543
189223,0,0.026753431244728686
189224,0,0.0009456152960310105
189225,0,0.3854120205591108
189226,0,0.25761060582582873
189227,0,0.010782986648373665
189228,1,0.5488237277063359
189229,0,0.7959661485896401
189230,0,0.39571201813666
189231,0,0.08705251397819555
189232,0,0.06383888375765827
189233,0,0.005890964216963097
189234,0,0.004937556435828801
189235,0,0.0018281647032221886
189236,0,0.21661068707611447
189237,0,0.05472625598778662
189238,1,0.8549743467132482
189239,1,0.439093613029559
189240,0,0.028446219106457966
189241,0,0.006179016913892394
189242,0,0.003150210383773085
189243,0,3.2697695820108084e-05
189244,1,0.5573524392964992
189245,0,0.014557497098602103
189246,0,0.0036813715544542786
189247,0,0.0008532953072123314
189248,0,0.00038434016799158624
189249,0,0.03188039022042744
189250,0,0.39895357122089503
189251,0,0.006755020035116009
189252,0,0.00014696292498854292
189253,0,0.03461238051363645
189254,1,0.8162141597018129
189255,0,0.000443361135669525
189256,0,0.002552027743561649
189257,0,0.033415473985019865
189258,0,0.004749545389166234
189259,0,0.18935780624359913
189260,0,0.0031720271179006445
189261,0,0.04769676829687649
189262,0,0.7166038135131121
189263,0,0.04608737310183775
189264,0,0.001309027704003188
189265,0,0.35352856054599047
189266,0,0.00025315171117032696
189267,0,7.656695352673238e-05
189268,0,0.019685987840225364
189269,1,0.2799847292048409
189270,0,0.00277294013224157
189271,1,0.2557170122074025
189272,0,0.04062341421864897
189273,0,0.013386807922272273
189274,1,0.5767577646684706
189275,0,0.014046612787060353
189276,0,0.00017602238765498422
189277,0,0.39848904548548775
189278,0,6.515740122829528e-05
189279,1,0.6419014618980314
189280,0,0.036258940926342506
189281,1,0.018300684507733565
189282,0,0.04281989321521156
189283,0,0.04797046134262389
189284,0,0.18430280850864666
189285,0,5.6342478109283125e-05
189286,1,0.7517406684804607
189287,1,0.371694501278212
189288,0,0.008114033916143312
189289,0,0.597784506850417
189290,0,0.2113292101956766
189291,1,0.6981849166594216
189292,1,0.8481230110068442
189293,0,0.0026352067468848467
189294,0,0.0003137755295310256
189295,0,0.00045846591444871583
189296,0,0.06716337685725154
189297,0,0.010705417638460345
189298,1,0.029355204101177028
189299,0,0.0001502828286525807
189300,0,0.12837597519697544
189301,0,0.0028552821873460963
189302,0,0.002613145114642231
189303,0,0.76904468805673
189304,0,0.02181906175255609
189305,0,0.00816155230493146
189306,1,0.028510292382334317
189307,0,0.0029878969069357816
189308,0,0.0005609336073244263
189309,0,0.020296598700028867
189310,0,0.5510599705147461
189311,0,0.10403282121938542
189312,0,0.6783598381885853
189313,0,0.003266700476734212
189314,0,0.03423046335617747
189315,0,0.005631021502516388
189316,0,0.8171204816649487
189317,0,0.01883317715830943
189318,0,0.28778686629005545
189319,0,0.03995729846052257
189320,0,3.880978482075005e-05
189321,0,0.0012188906245425124
189322,0,0.009351476456680573
189323,0,0.025445081708218513
189324,0,2.3494742742423493e-05
189325,0,0.47550672159910656
189326,1,0.4044965691220252
189327,0,0.0019130006900472355
189328,0,0.3649500220953059
189329,0,0.09390774592282536
189330,0,0.0218236378484169
189331,0,0.00035017345517845543
189332,1,0.8710815072920177
189333,1,0.4242257328239863
189334,0,0.35070877440087156
189335,0,0.2354375306109471
189336,0,4.5743482636675036e-05
189337,0,0.01767361395366273
189338,0,0.22325295560009084
189339,0,0.0015031073061567814
189340,0,0.19538594707325055
189341,0,0.0019349875081152606
189342,1,0.8379238534906638
189343,0,0.05554732229518828
189344,0,0.0016385046048969594
189345,0,0.018514332911385736
189346,0,0.28101396922540084
189347,0,0.4935571086982388
189348,1,0.828754284544377
189349,0,0.04531995112230535
189350,0,7.172985057555956e-06
189351,0,0.05197911267879434
189352,0,0.15461154294605906
189353,0,0.02067784818573404
189354,1,0.3812610069551646
189355,0,0.11898723822816608
189356,0,0.009257573240932775
189357,0,0.05091475637251748
189358,0,3.5949533750433206e-05
189359,0,0.2208133862514904
189360,0,0.009429386769764207
189361,0,0.0056921216490792926
189362,0,0.03632538512755942
189363,0,0.0020486596106388455
189364,0,0.0629248188133414
189365,0,0.0007568043015571484
189366,0,9.088145023003424e-05
189367,0,0.28768263877239225
189368,0,0.0733185282724607
189369,0,0.011899143859852248
189370,0,0.0022009855190803953
189371,1,0.694841884634412
189372,0,0.1359026584193711
189373,0,0.00015464372959042718
189374,0,0.00030876159213648357
189375,0,0.002405702991004908
189376,0,0.0021027729005353175
189377,0,0.007499070871784519
189378,0,0.004440013168196828
189379,1,0.8536510312156621
189380,1,0.6323528073742085
189381,0,0.06675410942614936
189382,0,0.022599816397786673
189383,0,0.004559169641929348
189384,0,0.032997077081920505
189385,0,0.0367015723992891
189386,0,0.3114388206558681
189387,0,0.009446822923804474
189388,1,0.2347198497505904
189389,0,2.794712185973252e-05
189390,0,0.08057693861959699
189391,0,0.004188398623191161
189392,0,0.09118445909924523
189393,0,0.023505743457703048
189394,0,0.13012176804390965
189395,0,0.010683970903463711
189396,0,0.0011009087442269457
189397,0,0.026834783346649505
189398,0,0.0017345767926321611
189399,0,0.00012548523047293546
189400,0,0.054072009946548996
189401,0,0.016448683426310923
189402,0,0.030811803709267664
189403,1,0.3554240602842827
189404,0,0.031989265009354104
189405,0,0.13001895705452665
189406,0,0.011111629847063959
189407,0,0.000131935678717521
189408,0,0.0015185554560985313
189409,0,0.007297125687004042
189410,0,0.6577877155511631
189411,0,0.0051810864201086255
189412,0,7.599759685888551e-05
189413,0,0.004401201149158528
189414,0,0.1779946996777566
189415,0,0.15735076227662603
189416,0,0.00016319585557358202
189417,0,0.00047573730937958787
189418,0,0.0059958947352109476
189419,0,0.0025344504620869552
189420,0,0.006600686665842158
189421,1,0.8717715779446906
189422,0,0.013116921478824511
189423,0,0.018999988083230793
189424,0,1.6917694567732634e-05
189425,0,0.057428623695580945
189426,0,0.0013310286055647732
189427,0,0.014348382126599696
189428,0,3.304842979911016e-05
189429,0,0.011265665898461496
189430,0,0.18882933885916822
189431,0,0.011856780483099471
189432,1,0.7611133106422634
189433,0,4.607546172175421e-05
189434,0,0.010544131532168858
189435,1,0.3662971675982638
189436,0,0.00015412541957241532
189437,1,0.8292955238351756
189438,0,5.817384062426528e-06
189439,1,0.7970878339874888
189440,0,0.0015139142482209593
189441,0,1.4811544959135162e-05
189442,0,2.74860090926375e-05
189443,1,0.649261322446495
189444,0,0.21091089261057683
189445,1,0.7374288719603954
189446,0,0.06014841209283372
189447,0,0.0005865339200047916
189448,0,0.18505791603622382
189449,0,2.4321849674119315e-05
189450,0,0.008252814237740342
189451,0,0.4783575708935572
189452,0,0.010278791985388707
189453,0,0.5339324450343427
189454,0,0.1593699730501686
189455,0,0.02552296825591714
189456,0,0.002690792964345485
189457,0,0.12012442320741784
189458,0,0.008450223685529184
189459,0,0.012000515479093478
189460,0,0.0017537736874108539
189461,0,0.14096240392813753
189462,0,0.09809941982554451
189463,0,0.00587530727162784
189464,0,0.004119905797900087
189465,0,0.00914906197732625
189466,0,0.00312451836771646
189467,1,0.6623821637133045
189468,0,4.224403258942892e-05
189469,0,0.774400249875604
189470,0,0.0015866041769753809
189471,0,0.018278092802924122
189472,1,0.1837204828210703
189473,0,0.01714812648196762
189474,0,0.7212277111556049
189475,0,0.0004508482678396085
189476,0,0.002684236087626002
189477,1,0.37685929020475695
189478,0,5.210161413051438e-05
189479,0,0.00014695744197278955
189480,0,9.569577658240253e-05
189481,0,0.6799839126510685
189482,0,0.07308889712163953
189483,0,0.030666658341088716
189484,0,0.057081898681932815
189485,0,0.3940180895386196
189486,0,0.31398867780405587
189487,0,1.5205131602778572e-05
189488,0,0.08905183641049816
189489,0,0.006255311828481075
189490,1,0.6710419249709275
189491,0,0.0005467889587575877
189492,1,0.8914722206850865
189493,0,0.0007875002530003549
189494,0,0.22020920850838843
189495,0,0.07967330228943689
189496,0,0.00016902784881183457
189497,0,6.016777154256267e-05
189498,0,0.008270746334189089
189499,0,0.0031292982422856793
189500,0,0.007458589341881066
189501,0,0.007758104459471406
189502,0,0.008619126273657211
189503,0,0.16281907673269377
189504,0,0.0017636023725186767
189505,0,0.023044571165684334
189506,1,0.12348902388226629
189507,1,0.5627059323921839
189508,0,0.7345792657293673
189509,1,0.07223823134493858
189510,0,0.27000177204592457
189511,0,0.005858740935168486
189512,0,2.760160593156392e-06
189513,0,0.0017316168690496554
189514,0,0.3452954378298133
189515,0,0.026243249860247127
189516,0,0.5255216210130628
189517,1,0.40848471635780603
189518,0,1.6851847297217033e-05
189519,0,0.07084737137887885
189520,0,0.014363733479051432
189521,0,0.008063627927532508
189522,0,0.0026688674841519023
189523,0,0.03761205665568802
189524,0,0.0581123401638529
189525,0,1.4415442231767426e-05
189526,0,0.001299361709417717
189527,0,0.029508408466302583
189528,1,0.6041535386815956
189529,1,0.025559095087266594
189530,0,8.724945011946033e-05
189531,0,6.889356953227084e-05
189532,0,0.001219027716229179
189533,0,0.04375322103469148
189534,0,0.015711749301413166
189535,0,0.001288559888671546
189536,0,0.00023736749813867006
189537,0,3.8390656887093334e-05
189538,0,0.003918581467975504
189539,0,0.0030120810540227717
189540,0,0.001709969739191235
189541,1,0.6447590605652587
189542,0,0.007792471132671971
189543,1,0.30120715017326977
189544,1,0.8888978949759744
189545,0,0.07958197375122492
189546,0,0.00020331149917616115
189547,0,0.00044653021918124346
189548,0,0.14216379666890147
189549,0,0.0011791812948721355
189550,0,0.0015066880877898827
189551,0,0.0016219122010065065
189552,0,0.018226799356031706
189553,1,0.6048932407816365
189554,0,0.004370790596957889
189555,0,0.006212091396785328
189556,0,0.1067811011228829
189557,0,0.0060020846834168
189558,0,0.014595589749179667
189559,0,0.001918612247980344
189560,0,0.0026085353409676477
189561,0,0.03348008257164441
189562,1,0.7845110076311924
189563,0,0.000515511631407848
189564,1,0.6878326997545279
189565,0,0.0018493497456389522
189566,0,0.009082090532443259
189567,0,0.002656618672277802
189568,0,4.821312334174338e-05
189569,0,0.0045542740989043375
189570,0,0.0076276006367775135
189571,0,0.6773437152699129
189572,1,0.3966893211320367
189573,0,0.0067489133843786735
189574,0,0.00260837607120288
189575,1,0.23907587076209924
189576,0,0.08385131837771316
189577,0,0.006362314806378473
189578,1,0.763604346430558
189579,0,0.001172528566183876
189580,0,0.17232996169610487
189581,0,0.0053736955207915995
189582,1,0.21346451024442678
189583,0,0.048874551867806745
189584,0,0.0005126915852580168
189585,0,0.04477227094227475
189586,0,0.17210134026648352
189587,0,2.029419454846661e-06
189588,1,0.8715364454223076
189589,1,0.9099658785236807
189590,0,0.3812936218884332
189591,0,0.01682288653301729
189592,1,0.7931978140897499
